risk_source,risk_threshold,eta_null,kappa,lambda_penalty,beta_base,beta_collapse,null_key_scale,null_value_scale,benign_complex_collapse,direct_jailbreak_collapse,obfuscated_jailbreak_collapse,long_context_jailbreak_collapse,jailbreak_collapse,score,mean_m_null_benign_complex,mean_m_null_jailbreak
mixed,0.34,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.04065442230340853,0.7178656843106968
mixed,0.34,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.041384289949385214,0.7134867848404173
mixed,0.34,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.041044165373481184,0.7195225082212402
mixed,0.34,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03508654375487137,0.6470098803656763
mixed,0.34,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03506761422337191,0.6626108116037166
mixed,0.34,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03529108027103743,0.6481594497421053
mixed,0.34,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03527220054375314,0.663481652247211
mixed,0.34,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03560116166959678,0.6498576978168246
mixed,0.34,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03558236162858272,0.6647590773960925
mixed,0.34,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5488334444449696,0.9987184894407249
mixed,0.34,32.0,8.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.6058832251433075,0.9997632355062605
mixed,0.34,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5501587843666129,0.9987469858019703
mixed,0.34,32.0,8.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.6070992707056397,0.9997696533596533
mixed,0.34,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5521366600794715,0.9987885496245456
mixed,0.34,32.0,8.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.6089104284157022,0.9997789548425472
mixed,0.34,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.045268703134786904,0.7748585582805956
mixed,0.34,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.044966135033159396,0.7900079003608043
mixed,0.34,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.04556119328800134,0.7763035576183069
mixed,0.34,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.04526185500255743,0.791619319202356
mixed,0.34,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.04600463072864976,0.7784819533853287
mixed,0.34,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.04571029174086941,0.7940413821048261
mixed,0.34,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03526442282486237,0.6800523082816435
mixed,0.34,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03524554707506491,0.6814367616968182
mixed,0.34,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03547055533136374,0.6804360848525247
mixed,0.34,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03545173204594758,0.6817784860310384
mixed,0.34,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03578305658814229,0.6810183847947292
mixed,0.34,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.03576431706134897,0.682301377689508
mixed,0.42,4.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04074855827203789,0.11407335126005931
mixed,0.42,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03834993692162462,0.13446615919338387
mixed,0.42,4.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041018440334985945,0.11908637441837254
mixed,0.42,4.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03862752171174203,0.14206474201437488
mixed,0.42,4.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04142801144119803,0.12691497172732594
mixed,0.42,4.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03904930222841731,0.15396612861019465
mixed,0.42,4.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03499085495869676,0.0687526227478416
mixed,0.42,4.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034899524883752336,0.07303597824405753
mixed,0.42,4.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035195088652114875,0.07176347205382243
mixed,0.42,4.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03510393667560633,0.07716330725387083
mixed,0.42,4.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03550472268250472,0.0764892228823084
mixed,0.42,4.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03541385763821946,0.08370054675583738
mixed,0.42,4.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03481604745675194,0.049006884624294804
mixed,0.42,4.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03481432053330597,0.04861120065302691
mixed,0.42,4.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501795963052887,0.05102666041883688
mixed,0.42,4.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501623688345782,0.0511013526117771
mixed,0.42,4.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035324058143629516,0.0542020896548984
mixed,0.42,4.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035322342101593365,0.05506193806884688
mixed,0.42,8.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.05173443513813683,0.41219227661473745
mixed,0.42,8.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.049727320843049996,0.5074062470992061
mixed,0.42,8.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.052088938792136844,0.41948008211232696
mixed,0.42,8.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.05010226205461586,0.5142516907727154
mixed,0.42,8.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.05262676153635094,0.4302857062122607
mixed,0.42,8.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.050671763454429815,0.5242755119439254
mixed,0.42,8.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03526380110751036,0.21374431227871496
mixed,0.42,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.035172715020192154,0.26563220850249386
mixed,0.42,8.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03547026208865399,0.21908820183958586
mixed,0.42,8.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.03537936788738919,0.27185477757932386
mixed,0.42,8.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03578327239418488,0.22715358343896186
mixed,0.42,8.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.035692686233424815,0.28115489534317945
mixed,0.42,8.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.03482133117324762,0.12216885345929614
mixed,0.42,8.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.03481960438337508,0.1458724079426552
mixed,0.42,8.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.03502329071262996,0.1258777812724012
mixed,0.42,8.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.03502156810619139,0.150328457381717
mixed,0.42,8.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.03532946104372724,0.13153546277355735
mixed,0.42,8.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.03532774515313214,0.1570851770809188
mixed,0.42,12.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.06576790108482662,0.626898306336943
mixed,0.42,12.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.06462224696127587,0.684734701801225
mixed,0.42,12.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.06622895207691129,0.6308775484956336
mixed,0.42,12.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.06512271628821163,0.6881148376095242
mixed,0.42,12.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.06692808235876596,0.6367549045724455
mixed,0.42,12.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.06588243521499357,0.693105300520401
mixed,0.42,12.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03553963912764625,0.3604577689346666
mixed,0.42,12.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03544881519605781,0.4083104832777082
mixed,0.42,12.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03574835180688358,0.36469889462637745
mixed,0.42,12.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03565773384815343,0.41201085764932627
mixed,0.42,12.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.036064775314958095,0.3709926979583788
mixed,0.42,12.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.035974486959845925,0.4174572315615767
mixed,0.42,12.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03482661626838707,0.21168231192675765
mixed,0.42,12.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.03482488961230464,0.2446423635401136
mixed,0.42,12.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.035028623185548946,0.21549736379094406
mixed,0.42,12.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.03502690071996315,0.2487947718831466
mixed,0.42,12.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03533486535306287,0.22125509131427903
mixed,0.42,12.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.035333149614134585,0.2550336602585949
mixed,0.42,20.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.10580549000460868,0.8085496422965875
mixed,0.42,20.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.75,0.9166666666666666,0.9166666666666666,0.10858021427185233,0.8455332953265348
mixed,0.42,20.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.1065498675205266,0.8106445428996075
mixed,0.42,20.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.75,0.9166666666666666,0.9166666666666666,0.10942166127667483,0.8476855939067695
mixed,0.42,20.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.75,0.10767683616164923,0.8137720058939464
mixed,0.42,20.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.75,0.9166666666666666,0.9166666666666666,0.11069641297956147,0.8508898667991588
mixed,0.42,20.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03610011849003718,0.4902866843926139
mixed,0.42,20.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.03600987496061219,0.5080345063142322
mixed,0.42,20.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03631340866522357,0.49249799487007334
mixed,0.42,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.03622340019686233,0.5103445290734684
mixed,0.42,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03663677066479255,0.49583354186133394
mixed,0.42,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.036547136316422486,0.5138385203248946
mixed,0.42,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.03483719059607656,0.3412685198132865
mixed,0.42,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.034835464208224864,0.3679787293636483
mixed,0.42,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.035039292305330205,0.34417937897158907
mixed,0.42,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03503757012211128,0.37079198316208895
mixed,0.42,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.03534567820095304,0.34853171498077695
mixed,0.42,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03534396276603616,0.374978450661013
mixed,0.42,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9375,0.20460017455736085,0.9449304692996109
mixed,0.42,32.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9375,0.2203015917143226,0.9663820009379597
mixed,0.42,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9375,0.20586109592883242,0.9458304073998353
mixed,0.42,32.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9375,0.22174050200005524,0.9670410984593957
mixed,0.42,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9375,0.20776229283831768,0.947157432946181
mixed,0.42,32.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9375,0.22390911104791125,0.9680086948022198
mixed,0.42,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.036963332217038,0.5812843939511444
mixed,0.42,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5833333333333334,0.5833333333333334,0.03687410561470835,0.5983464829411638
mixed,0.42,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.037183677147112404,0.5832763311679404
mixed,0.42,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5833333333333334,0.5833333333333334,0.0370947315889544,0.6003547136436088
mixed,0.42,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.75,0.5,0.5,0.5833333333333334,0.5833333333333334,0.037517731994578925,0.5862629595914884
mixed,0.42,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5833333333333334,0.5833333333333334,0.03742923090312802,0.6033589358121499
mixed,0.42,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.0348530624366866,0.42887067448367944
mixed,0.42,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.034851336452808926,0.4386897115565596
mixed,0.42,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03505530642544849,0.4303196260109621
mixed,0.42,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03505358466743486,0.43990101827948447
mixed,0.42,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03536190805148197,0.4324871189837962
mixed,0.42,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.5,0.4166666666666667,0.4166666666666667,0.03536019307427834,0.4417262505786348
trajectory,0.1,4.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19122775527251462,0.2683159405934607
trajectory,0.1,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.02083333333333333,0.24161512278950786,0.3819222315964359
trajectory,0.1,4.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19255496395702254,0.2714095716651202
trajectory,0.1,4.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.10416666666666666,0.243805935148619,0.3869139090057568
trajectory,0.1,4.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19456247112907454,0.27608796980092104
trajectory,0.1,4.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.1875,0.24710797129342743,0.3944286871749765
trajectory,0.1,4.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.14461399871961333,0.2838153308192605
trajectory,0.1,4.0,18.0,0.0,1.0,4.0,0.0,0.0,0.25,0.75,0.5,0.25,0.5,0.1875,0.18725358677022153,0.41139138028502414
trajectory,0.1,4.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.14590818130955618,0.2870822371574788
trajectory,0.1,4.0,18.0,0.1,1.0,4.0,0.0,0.0,0.25,0.75,0.5,0.25,0.5,0.1875,0.18927949888684106,0.4164336456494469
trajectory,0.1,4.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.14786313785678235,0.29201545227970255
trajectory,0.1,4.0,18.0,0.25,1.0,4.0,0.0,0.0,0.25,0.75,0.75,0.25,0.5833333333333334,0.27083333333333337,0.19231596466206258,0.4239920558501254
trajectory,0.1,4.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.10416666666666666,0.14366307506338832,0.3168433037401008
trajectory,0.1,4.0,30.0,0.0,1.0,4.0,0.0,0.0,0.25,0.75,0.75,0.25,0.5833333333333334,0.27083333333333337,0.19672784704536223,0.46316721955742035
trajectory,0.1,4.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.10416666666666666,0.14500732809374922,0.32029042788051093
trajectory,0.1,4.0,30.0,0.1,1.0,4.0,0.0,0.0,0.25,0.75,0.75,0.25,0.5833333333333334,0.27083333333333337,0.19857225971344616,0.467982958741845
trajectory,0.1,4.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.10416666666666666,0.1470315147575866,0.3254832946436261
trajectory,0.1,4.0,30.0,0.25,1.0,4.0,0.0,0.0,0.25,0.75,0.75,0.25,0.5833333333333334,0.27083333333333337,0.2013119209025565,0.47515872744349
trajectory,0.1,8.0,8.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.664558817171968,0.8380328816596233
trajectory,0.1,8.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.7894224159512914,0.9164868172738533
trajectory,0.1,8.0,8.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.6652431048913832,0.8390236327291981
trajectory,0.1,8.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.7897844641778972,0.916759635638993
trajectory,0.1,8.0,8.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.6662585129238265,0.8404830832669415
trajectory,0.1,8.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.7903223388637095,0.917160089462865
trajectory,0.1,8.0,18.0,0.0,1.0,2.5,0.0,0.0,0.25,1.0,1.0,0.5,0.8333333333333334,0.45833333333333337,0.38923692535955373,0.7813726293114719
trajectory,0.1,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0.25,1.0,1.0,0.5,0.8333333333333334,0.45833333333333337,0.4239840563615118,0.8261218922208368
trajectory,0.1,8.0,18.0,0.1,1.0,2.5,0.0,0.0,0.25,1.0,1.0,0.5,0.8333333333333334,0.45833333333333337,0.3897702871710012,0.7821675659542375
trajectory,0.1,8.0,18.0,0.1,1.0,4.0,0.0,0.0,0.25,1.0,1.0,0.5,0.8333333333333334,0.45833333333333337,0.4244968892007958,0.8264268055131566
trajectory,0.1,8.0,18.0,0.25,1.0,2.5,0.0,0.0,0.25,1.0,1.0,0.5,0.8333333333333334,0.45833333333333337,0.3905655404437484,0.7833407560893657
trajectory,0.1,8.0,18.0,0.25,1.0,4.0,0.0,0.0,0.25,1.0,1.0,0.5,0.8333333333333334,0.45833333333333337,0.42526573241545396,0.8268770568336795
trajectory,0.1,8.0,30.0,0.0,1.0,2.5,0.0,0.0,0.25,1.0,0.75,0.5,0.75,0.4375,0.30595507740711164,0.7602325640328867
trajectory,0.1,8.0,30.0,0.0,1.0,4.0,0.0,0.0,0.25,1.0,0.75,0.5,0.75,0.375,0.3111223084527992,0.7893428748175132
trajectory,0.1,8.0,30.0,0.1,1.0,2.5,0.0,0.0,0.25,1.0,0.75,0.5,0.75,0.375,0.3062031260781637,0.7608207789632191
trajectory,0.1,8.0,30.0,0.1,1.0,4.0,0.0,0.0,0.25,1.0,0.75,0.5,0.75,0.375,0.3113319973123407,0.7896663335758504
trajectory,0.1,8.0,30.0,0.25,1.0,2.5,0.0,0.0,0.25,1.0,0.75,0.5,0.75,0.375,0.3065731092596906,0.761691182844396
trajectory,0.1,8.0,30.0,0.25,1.0,4.0,0.0,0.0,0.25,1.0,0.75,0.5,0.75,0.375,0.311647741026967,0.7901493373382594
trajectory,0.1,12.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9209396724918653,0.9663412180476408
trajectory,0.1,12.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9754379367151651,0.9899401856278199
trajectory,0.1,12.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9210421591904563,0.9664083560119131
trajectory,0.1,12.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9754704544229177,0.989957631299666
trajectory,0.1,12.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9211950031552103,0.966507940281126
trajectory,0.1,12.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9755190204147788,0.9899836788445485
trajectory,0.1,12.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.5351672117808927,0.8544951893981484
trajectory,0.1,12.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.584420685312779,0.8649348262490776
trajectory,0.1,12.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.535538439789641,0.8545914724956303
trajectory,0.1,12.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.5847475500088825,0.8649848170047258
trajectory,0.1,12.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.5360938942888581,0.8547344579708703
trajectory,0.1,12.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.20833333333333337,0.5852355194605565,0.8650594220219867
