id,suite,label,risk,layer,head,null_bias,beta,m_null,entropy,psi,spectral_gap,head_selected,mix_alpha,phi_penalty_mean,null_value_norm
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.017558235675096512,1.895418405532837,-0.4308426082134247,0.9023260474205017,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.024136604741215706,2.3913164138793945,-0.28571513295173645,0.9048478007316589,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-2,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.028888171538710594,2.3590970039367676,-0.23937270045280457,0.7809860706329346,1.0,0.55,0.00215910654515028,4.085087299346924
benign-2,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.022760946303606033,1.6016333103179932,-0.5579383969306946,0.7711232304573059,1.0,0.55,0.00215910654515028,4.085087299346924
benign-2,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.02933298610150814,1.2768405675888062,-0.6219494938850403,0.8200937509536743,1.0,0.55,0.00215910654515028,4.085087299346924
benign-2,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.0619354285299778,2.0905089378356934,-0.3301451802253723,0.531410813331604,1.0,0.55,0.00215910654515028,4.085087299346924
benign-2,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.0353955402970314,1.4730656147003174,-0.6118007302284241,0.6476213932037354,1.0,0.55,0.00215910654515028,4.085087299346924
benign-2,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.02049100026488304,1.6828210353851318,-0.5154010653495789,0.806316614151001,1.0,0.55,0.00215910654515028,4.085087299346924
benign-2,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.02613668516278267,1.3363178968429565,-0.6450908780097961,0.787880003452301,1.0,0.55,0.00215910654515028,4.085087299346924
benign-2,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.018645966425538063,1.724303960800171,-0.4985896050930023,0.764689564704895,1.0,0.55,0.00215910654515028,4.085087299346924
