risk_source,risk_threshold,eta_null,kappa,lambda_penalty,beta_base,beta_collapse,null_key_scale,null_value_scale,normalize_hidden,benign_collapse,benign_complex_collapse,direct_jailbreak_collapse,obfuscated_jailbreak_collapse,long_context_jailbreak_collapse,jailbreak_collapse,score,mean_m_null_benign_complex,mean_m_null_jailbreak
probe_all,0.42,20.0,8.0,0.1,1.0,4.0,0.0,0.0,0,0.7142857142857143,0.75,1.0,1.0,1.0,1.0,0.07142857142857142,0.8396203443952496,0.9982257622908489
probe_all,0.42,20.0,8.0,0.25,1.0,2.5,0.0,0.0,0,0.7142857142857143,0.75,1.0,1.0,1.0,1.0,0.07142857142857142,0.8094833168538484,0.9946364968819622
probe_all,0.42,20.0,8.0,0.25,1.0,4.0,0.0,0.0,0,0.7142857142857143,0.75,1.0,1.0,1.0,1.0,0.07142857142857142,0.8424696495037504,0.9983395796564168
probe_all,0.42,20.0,18.0,0.0,1.0,2.5,0.0,0.0,0,0.42857142857142855,0.5,1.0,1.0,0.75,0.9166666666666666,0.3095238095238095,0.4178949785479332,0.9303202378944394
probe_all,0.42,20.0,18.0,0.0,1.0,4.0,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.4405142597600958,0.9322977509395297
probe_all,0.42,20.0,18.0,0.1,1.0,2.5,0.0,0.0,0,0.42857142857142855,0.5,1.0,1.0,0.75,0.9166666666666666,0.3095238095238095,0.42109430712305135,0.9306917872170467
probe_all,0.42,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.44401679670496996,0.9327554146288192
probe_all,0.42,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0,0.42857142857142855,0.5,1.0,1.0,0.75,0.9166666666666666,0.3095238095238095,0.42590654948933254,0.9312622695703965
probe_all,0.42,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.4492404325283784,0.9334572139168148
probe_all,0.42,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.29510735797860266,0.9196925782980722
probe_all,0.42,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.2947625699417396,0.9196483790799747
probe_all,0.42,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.29632891259281297,0.9197828455112353
probe_all,0.42,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.29603394682294365,0.9197408126769898
probe_all,0.42,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.29821951390623624,0.919923100123219
probe_all,0.42,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.2980052431171189,0.9198846487238987
probe_all,0.42,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,-0.23214285714285715,0.9363037239323709,0.9998502947832923
probe_all,0.42,32.0,8.0,0.0,1.0,4.0,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,-0.23214285714285715,0.9582474668610252,0.9999823473592873
probe_all,0.42,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,-0.23214285714285715,0.9373059321908267,0.9998556251547438
probe_all,0.42,32.0,8.0,0.1,1.0,4.0,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,-0.23214285714285715,0.9590793021311327,0.9999831322467445
probe_all,0.42,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,-0.23214285714285715,0.9387883100381396,0.9998632676058802
probe_all,0.42,32.0,8.0,0.25,1.0,4.0,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,-0.23214285714285715,0.9603021158587195,0.9999842446251842
probe_all,0.42,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9583333333333334,0.33333333333333337,0.5287962044883804,0.9498060892432405
probe_all,0.42,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9583333333333334,0.33333333333333337,0.5421932426188943,0.9544270090526193
probe_all,0.42,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9583333333333334,0.33333333333333337,0.5307354351390013,0.9503005719325189
probe_all,0.42,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9583333333333334,0.33333333333333337,0.5439077069925031,0.9549254200045306
probe_all,0.42,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9583333333333334,0.33333333333333337,0.5336332977859094,0.9510409969444001
probe_all,0.42,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0,0.5,0.5,1.0,1.0,0.75,0.9583333333333334,0.33333333333333337,0.5464828306416339,0.9556674671762848
probe_all,0.42,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.3150114612559719,0.9208312608547717
probe_all,0.42,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.3161569764432536,0.9208311384684432
probe_all,0.42,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.3167293377763991,0.9209540463343583
probe_all,0.42,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.31799508907880786,0.9209589651742759
probe_all,0.42,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.31937653989573384,0.9211445779521831
probe_all,0.42,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0,0.35714285714285715,0.25,1.0,1.0,0.75,0.9166666666666666,0.5773809523809523,0.3208307920405445,0.9211575940571538
probe_latent,0.1,4.0,8.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9653390645228644,0.9359592548994132
probe_latent,0.1,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9972164013562079,0.9614234945545131
probe_latent,0.1,4.0,8.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9681074517985602,0.938541051452598
probe_latent,0.1,4.0,8.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9975030562846704,0.961718845183337
probe_latent,0.1,4.0,8.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9717373522528012,0.9417938880719884
probe_latent,0.1,4.0,8.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9978724996372261,0.9621103536892405
probe_latent,0.1,4.0,18.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9893508151823759,0.9482854193743141
probe_latent,0.1,4.0,18.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9997759015557708,0.9604241026374405
probe_latent,0.1,4.0,18.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9906936210071564,0.9501338401464693
probe_latent,0.1,4.0,18.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9998170655558104,0.9604963246397958
probe_latent,0.1,4.0,18.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9923374363522734,0.9523604716888373
probe_latent,0.1,4.0,18.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9998622694372603,0.9605810127520203
probe_latent,0.1,4.0,30.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9907851925201986,0.948610713271834
probe_latent,0.1,4.0,30.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9998306238459231,0.9594334837582231
probe_latent,0.1,4.0,30.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9920340142815028,0.950384599749254
probe_latent,0.1,4.0,30.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9998660108788074,0.9594910033842128
probe_latent,0.1,4.0,30.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9935480824612861,0.9525059146161409
probe_latent,0.1,4.0,30.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999036795042338,0.959554425747395
probe_latent,0.1,8.0,8.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999797960359766,0.9832183829702871
probe_latent,0.1,8.0,8.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999967021934,0.992187729463673
probe_latent,0.1,8.0,8.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999810990228354,0.9832866895135575
probe_latent,0.1,8.0,8.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999701284921,0.9922454854723409
probe_latent,0.1,8.0,8.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999828893873324,0.9833888119826244
probe_latent,0.1,8.0,8.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999742467338,0.9923315077873874
probe_latent,0.1,8.0,18.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999993747332797,0.96703928237734
probe_latent,0.1,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999565895,0.9698147901017733
probe_latent,0.1,8.0,18.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999994465480784,0.9670799613097322
probe_latent,0.1,8.0,18.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999631627,0.969876869415372
probe_latent,0.1,8.0,18.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999995354940487,0.9671412106249707
probe_latent,0.1,8.0,18.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999707774,0.9699703752055622
probe_latent,0.1,8.0,30.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999995692540801,0.9612740782282433
probe_latent,0.1,8.0,30.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999803038,0.9613485194935327
probe_latent,0.1,8.0,30.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999996277722059,0.9612884566353653
probe_latent,0.1,8.0,30.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999843563,0.9613658162147111
probe_latent,0.1,8.0,30.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999996984706402,0.9613101184562508
probe_latent,0.1,8.0,30.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999886856,0.9613919318652925
probe_latent,0.1,12.0,8.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999863958388,0.9976794259366044
probe_latent,0.1,12.0,8.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999995706,0.9996611968314619
probe_latent,0.1,12.0,8.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999872397467,0.997694127801721
probe_latent,0.1,12.0,8.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999996109,0.9996642793440548
probe_latent,0.1,12.0,8.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999884078917,0.9977160164155011
probe_latent,0.1,12.0,8.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999996644,0.9996688510516801
probe_latent,0.1,12.0,18.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999613094,0.9803760351285477
probe_latent,0.1,12.0,18.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9877534925216066
probe_latent,0.1,12.0,18.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999652752,0.9804370722939454
probe_latent,0.1,12.0,18.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9878185267228918
probe_latent,0.1,12.0,18.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999702816,0.980528588939448
probe_latent,0.1,12.0,18.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9879157040653567
probe_latent,0.1,12.0,30.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999800805,0.9640655435097768
probe_latent,0.1,12.0,30.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,1.0,0.9649084582033595
probe_latent,0.1,12.0,30.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999827625,0.9640913283709521
probe_latent,0.1,12.0,30.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,1.0,0.9649425364620177
probe_latent,0.1,12.0,30.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999999860067,0.9641301873614451
probe_latent,0.1,12.0,30.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,1.0,0.9649939205015049
probe_latent,0.1,20.0,8.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999933,0.9999816291489368
probe_latent,0.1,20.0,8.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999999578235165
probe_latent,0.1,20.0,8.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999937,0.9999817525239724
probe_latent,0.1,20.0,8.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999995821053651
probe_latent,0.1,20.0,8.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999942,0.999981936035408
probe_latent,0.1,20.0,8.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999995878441793
probe_latent,0.1,20.0,18.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9980783937752368
probe_latent,0.1,20.0,18.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9995927488429935
probe_latent,0.1,20.0,18.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9980892455182088
probe_latent,0.1,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9995958106554869
probe_latent,0.1,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9981054139596061
probe_latent,0.1,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9996003607025017
probe_latent,0.1,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,1.0,0.9754955081896376
probe_latent,0.1,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9798985571949154
probe_latent,0.1,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,1.0,0.9755479178048496
probe_latent,0.1,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9799623439489765
probe_latent,0.1,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,1.0,0.9756266208419143
probe_latent,0.1,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9800579984511993
probe_latent,0.1,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999881489279
probe_latent,0.1,32.0,8.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999817127
probe_latent,0.1,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999882285534
probe_latent,0.1,32.0,8.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999818806
probe_latent,0.1,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999883469898
probe_latent,0.1,32.0,8.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999821294
probe_latent,0.1,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999750696053821
probe_latent,0.1,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999985298007742
probe_latent,0.1,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999752172676725
probe_latent,0.1,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999985409666893
probe_latent,0.1,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999754371238461
probe_latent,0.1,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999998557556763
probe_latent,0.1,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9944174887396607
probe_latent,0.1,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9973865369173899
probe_latent,0.1,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9944426755013294
probe_latent,0.1,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9974016683614462
probe_latent,0.1,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9944802758911852
probe_latent,0.1,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9974242125567659
probe_latent,0.18,4.0,8.0,0.0,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,0.5,0.9166666666666666,-0.3154761904761905,0.9138308594793343,0.9079373118462692
probe_latent,0.18,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9802681223607599,0.9420360470934303
probe_latent,0.18,4.0,8.0,0.1,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,0.5,0.9166666666666666,-0.3154761904761905,0.9186466854103988,0.911094645547089
probe_latent,0.18,4.0,8.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9818761132233527,0.9430328888836308
probe_latent,0.18,4.0,8.0,0.25,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,0.5,0.9166666666666666,-0.3154761904761905,0.9252500271649483,0.9151845029610071
probe_latent,0.18,4.0,8.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9840502569783585,0.9444303669530748
probe_latent,0.18,4.0,18.0,0.0,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,0.75,0.9583333333333334,-0.2738095238095238,0.9798338075297609,0.9334310582765118
probe_latent,0.18,4.0,18.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9990409289333252,0.9556955637743219
probe_latent,0.18,4.0,18.0,0.1,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,0.75,0.9583333333333334,-0.2738095238095238,0.9817388553946493,0.9357379253165625
probe_latent,0.18,4.0,18.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9991537626534951,0.9559770311646322
probe_latent,0.18,4.0,18.0,0.25,1.0,2.5,0.0,0.0,0,0.9285714285714286,1.0,1.0,1.0,0.75,0.9583333333333334,-0.2738095238095238,0.9841682365128103,0.938631613261752
probe_latent,0.18,4.0,18.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9992935884235694,0.9563502295808295
probe_latent,0.18,4.0,30.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.989108513512537,0.9433789490234359
probe_latent,0.18,4.0,30.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9997632658180261,0.9585269442690761
probe_latent,0.18,4.0,30.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9904642081404389,0.9453567955109198
probe_latent,0.18,4.0,30.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9998056187386667,0.9586185331118444
probe_latent,0.18,4.0,30.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9921262990744835,0.9477691025182536
probe_latent,0.18,4.0,30.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9998524084334208,0.95872773022801
probe_latent,0.18,8.0,8.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.999681632184453,0.965331117988843
probe_latent,0.18,8.0,8.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.999996494051514,0.9681442756550879
probe_latent,0.18,8.0,8.0,0.1,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9996999380203817,0.9653974271184688
probe_latent,0.18,8.0,8.0,0.1,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999967914151725,0.9682009726257279
probe_latent,0.18,8.0,8.0,0.25,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9997254272301556,0.9654946866874705
probe_latent,0.18,8.0,8.0,0.25,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999971908226108,0.96828621376194
probe_latent,0.18,8.0,18.0,0.0,1.0,2.5,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.999995137386436,0.9598273773653528
probe_latent,0.18,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.9583333333333334,-0.29166666666666663,0.9999999971162241,0.9598080186960852
